,anoFundacao,intervaloFundacao
7918,2004.0,De 11 a 16 anos
7919,2020.0,De 0 a 5 anos
7920,2012.0,De 6 a 10 anos
7921,,
7922,2012.0,De 6 a 10 anos
7923,2014.0,De 6 a 10 anos
7924,2019.0,De 0 a 5 anos
7925,2002.0,Acima de 17 anos
7926,,
7927,1987.0,Acima de 17 anos
7928,2012.0,De 6 a 10 anos
7929,2011.0,De 6 a 10 anos
7930,2010.0,De 6 a 10 anos
7931,2004.0,De 11 a 16 anos
7932,2004.0,De 11 a 16 anos
7933,2010.0,De 11 a 16 anos
7934,2008.0,De 11 a 16 anos
7935,2020.0,De 0 a 5 anos
7936,2009.0,De 11 a 16 anos
7937,2013.0,De 6 a 10 anos
7938,2010.0,De 6 a 10 anos
7939,2009.0,De 11 a 16 anos
7940,,
7941,2004.0,De 11 a 16 anos
7942,2015.0,De 6 a 10 anos
7943,2018.0,De 0 a 5 anos
7944,2016.0,De 0 a 5 anos
7945,1998.0,Acima de 17 anos
7946,2010.0,De 11 a 16 anos
7947,2011.0,De 6 a 10 anos
7948,,
7949,2017.0,De 0 a 5 anos
7950,2018.0,De 0 a 5 anos
7951,2009.0,De 11 a 16 anos
7952,2016.0,De 0 a 5 anos
7953,1978.0,Acima de 17 anos
7954,2005.0,De 11 a 16 anos
7955,2012.0,De 6 a 10 anos
7956,2015.0,De 6 a 10 anos
7957,2002.0,Acima de 17 anos
7958,1978.0,Acima de 17 anos
7959,2001.0,Acima de 17 anos
7960,2010.0,De 11 a 16 anos
7961,2015.0,De 6 a 10 anos
7962,2011.0,De 6 a 10 anos
7963,2001.0,Acima de 17 anos
7964,2004.0,De 11 a 16 anos
7965,2002.0,Acima de 17 anos
7966,1991.0,Acima de 17 anos
7967,2020.0,De 0 a 5 anos
7968,1993.0,Acima de 17 anos
7969,2007.0,De 11 a 16 anos
7970,2005.0,De 11 a 16 anos
7971,2005.0,De 11 a 16 anos
7972,2016.0,De 0 a 5 anos
7973,,
7974,2019.0,De 0 a 5 anos
7975,2012.0,De 6 a 10 anos
7976,2013.0,De 6 a 10 anos
7977,2013.0,De 6 a 10 anos
7978,2016.0,De 0 a 5 anos
7979,2003.0,Acima de 17 anos
7980,2014.0,De 6 a 10 anos
7981,2017.0,De 0 a 5 anos
7982,,
7983,2009.0,De 11 a 16 anos
7984,2011.0,De 6 a 10 anos
7985,2019.0,De 0 a 5 anos
7986,1998.0,Acima de 17 anos
7987,1992.0,Acima de 17 anos
7988,1990.0,Acima de 17 anos
7989,,
7990,2017.0,De 0 a 5 anos
7991,2018.0,De 0 a 5 anos
7992,2017.0,De 0 a 5 anos
7993,1979.0,Acima de 17 anos
7994,2001.0,Acima de 17 anos
7995,2014.0,De 6 a 10 anos
7996,2000.0,Acima de 17 anos
7997,2009.0,De 11 a 16 anos
7998,1984.0,Acima de 17 anos
7999,2007.0,De 11 a 16 anos
8000,2003.0,Acima de 17 anos
8001,2013.0,De 6 a 10 anos
8002,2018.0,De 0 a 5 anos
8003,,
8004,2001.0,Acima de 17 anos
8005,,
8006,1998.0,Acima de 17 anos
8007,,
8008,,
8009,2004.0,Acima de 17 anos
8010,2019.0,De 0 a 5 anos
8011,1996.0,Acima de 17 anos
8012,2010.0,De 11 a 16 anos
8013,1998.0,Acima de 17 anos
8014,,
8015,1994.0,Acima de 17 anos
8016,2016.0,De 0 a 5 anos
8017,2019.0,De 0 a 5 anos
8018,2017.0,De 0 a 5 anos
8019,2020.0,De 0 a 5 anos
8020,2014.0,De 6 a 10 anos
8021,2013.0,De 6 a 10 anos
8022,2000.0,Acima de 17 anos
8023,2019.0,De 0 a 5 anos
8024,2008.0,De 11 a 16 anos
8025,2014.0,De 6 a 10 anos
8026,,
8027,2019.0,De 0 a 5 anos
8028,2016.0,De 0 a 5 anos
8029,2006.0,De 11 a 16 anos
8030,2018.0,De 0 a 5 anos
8031,1999.0,Acima de 17 anos
8032,2019.0,De 0 a 5 anos
8033,2016.0,De 0 a 5 anos
8034,2010.0,De 11 a 16 anos
8035,,
8036,2017.0,De 0 a 5 anos
8037,2002.0,Acima de 17 anos
8038,,
8039,1966.0,Acima de 17 anos
8040,2016.0,De 0 a 5 anos
8041,1992.0,Acima de 17 anos
8042,2013.0,De 6 a 10 anos
8043,2006.0,De 11 a 16 anos
8044,2012.0,De 6 a 10 anos
8045,2016.0,De 0 a 5 anos
8046,1988.0,Acima de 17 anos
8047,2008.0,De 11 a 16 anos
8048,2017.0,De 0 a 5 anos
8049,2015.0,De 6 a 10 anos
8050,2007.0,De 11 a 16 anos
8051,2008.0,De 11 a 16 anos
8052,2001.0,Acima de 17 anos
8053,1966.0,Acima de 17 anos
8054,2006.0,De 11 a 16 anos
8055,1985.0,Acima de 17 anos
8056,2011.0,De 6 a 10 anos
8057,2019.0,De 0 a 5 anos
8058,2010.0,De 11 a 16 anos
8059,2019.0,De 0 a 5 anos
8060,2002.0,Acima de 17 anos
8061,2019.0,De 0 a 5 anos
8062,,
8063,2007.0,De 11 a 16 anos
8064,2017.0,De 0 a 5 anos
8065,,
8066,2000.0,Acima de 17 anos
8067,,
8068,2019.0,De 0 a 5 anos
8069,2018.0,De 0 a 5 anos
8070,2006.0,De 11 a 16 anos
8071,1996.0,Acima de 17 anos
8072,2018.0,De 0 a 5 anos
8073,2003.0,Acima de 17 anos
8074,2011.0,De 6 a 10 anos
8075,2013.0,De 6 a 10 anos
8076,2015.0,De 6 a 10 anos
8077,1995.0,Acima de 17 anos
8078,1975.0,Acima de 17 anos
8079,1995.0,Acima de 17 anos
8080,2008.0,De 11 a 16 anos
8081,1966.0,Acima de 17 anos
8082,2017.0,De 0 a 5 anos
8083,2018.0,De 0 a 5 anos
8084,1996.0,Acima de 17 anos
8085,2009.0,De 11 a 16 anos
8086,2011.0,De 6 a 10 anos
8087,2004.0,Acima de 17 anos
8088,2017.0,De 0 a 5 anos
8089,1991.0,Acima de 17 anos
8090,2002.0,Acima de 17 anos
8091,,
8092,2012.0,De 6 a 10 anos
8093,2018.0,De 0 a 5 anos
8094,2020.0,De 0 a 5 anos
8095,1993.0,Acima de 17 anos
8096,2010.0,De 11 a 16 anos
8097,1990.0,Acima de 17 anos
8098,2011.0,De 6 a 10 anos
8099,2011.0,De 6 a 10 anos
8100,2019.0,De 0 a 5 anos
8101,2008.0,De 11 a 16 anos
8102,2008.0,De 11 a 16 anos
8103,2017.0,De 0 a 5 anos
8104,1989.0,Acima de 17 anos
8105,2017.0,De 0 a 5 anos
8106,2013.0,De 6 a 10 anos
8107,1978.0,Acima de 17 anos
8108,2019.0,De 0 a 5 anos
8109,2018.0,De 0 a 5 anos
8110,2016.0,De 0 a 5 anos
8111,1998.0,Acima de 17 anos
8112,2010.0,De 11 a 16 anos
8113,2002.0,Acima de 17 anos
8114,2011.0,De 6 a 10 anos
8115,2010.0,De 11 a 16 anos
8116,1998.0,Acima de 17 anos
8117,1998.0,Acima de 17 anos
8118,2017.0,De 0 a 5 anos
8119,1995.0,Acima de 17 anos
8120,2015.0,De 0 a 5 anos
8121,2017.0,De 0 a 5 anos
8122,2017.0,De 0 a 5 anos
8123,2017.0,De 0 a 5 anos
8124,2017.0,De 0 a 5 anos
8125,1984.0,Acima de 17 anos
8126,2018.0,De 0 a 5 anos
8127,2017.0,De 0 a 5 anos
8128,,
8129,2017.0,De 0 a 5 anos
8130,,
8131,2015.0,De 6 a 10 anos
8132,1988.0,Acima de 17 anos
8133,2015.0,De 6 a 10 anos
8134,2007.0,De 11 a 16 anos
8135,2002.0,Acima de 17 anos
8136,,
8137,2010.0,De 6 a 10 anos
8138,2011.0,De 6 a 10 anos
8139,2017.0,De 0 a 5 anos
8140,2000.0,Acima de 17 anos
8141,2009.0,De 11 a 16 anos
8142,2012.0,De 6 a 10 anos
8143,2000.0,Acima de 17 anos
8144,2018.0,De 0 a 5 anos
8145,2018.0,De 0 a 5 anos
8146,1991.0,Acima de 17 anos
8147,2010.0,De 11 a 16 anos
8148,,
8149,2007.0,De 11 a 16 anos
8150,1988.0,Acima de 17 anos
8151,2017.0,De 0 a 5 anos
8152,,
8153,,
8154,1988.0,Acima de 17 anos
8155,2005.0,De 11 a 16 anos
8156,1993.0,Acima de 17 anos
8157,2003.0,Acima de 17 anos
8158,2012.0,De 6 a 10 anos
8159,2010.0,De 6 a 10 anos
8160,2000.0,Acima de 17 anos
8161,2017.0,De 0 a 5 anos
8162,2016.0,De 0 a 5 anos
8163,2009.0,De 11 a 16 anos
8164,2019.0,De 0 a 5 anos
8165,2009.0,De 11 a 16 anos
8166,2010.0,De 6 a 10 anos
8167,2016.0,De 0 a 5 anos
8168,2017.0,De 0 a 5 anos
8169,2010.0,De 11 a 16 anos
8170,,
8171,2009.0,De 11 a 16 anos
8172,2002.0,Acima de 17 anos
8173,,
8174,2019.0,De 0 a 5 anos
8175,2000.0,Acima de 17 anos
8176,2004.0,Acima de 17 anos
8177,,
8178,1986.0,Acima de 17 anos
8179,2015.0,De 0 a 5 anos
8180,2018.0,De 0 a 5 anos
8181,2013.0,De 6 a 10 anos
8182,2019.0,De 0 a 5 anos
8183,2003.0,Acima de 17 anos
8184,2012.0,De 6 a 10 anos
8185,2014.0,De 6 a 10 anos
8186,2017.0,De 0 a 5 anos
8187,2018.0,De 0 a 5 anos
8188,1994.0,Acima de 17 anos
8189,2013.0,De 6 a 10 anos
8190,2011.0,De 6 a 10 anos
8191,1991.0,Acima de 17 anos
8192,2011.0,De 6 a 10 anos
8193,2005.0,De 11 a 16 anos
8194,,
8195,2007.0,De 11 a 16 anos
8196,1993.0,Acima de 17 anos
8197,,
8198,2015.0,De 0 a 5 anos
8199,1996.0,Acima de 17 anos
8200,,
8201,2019.0,De 0 a 5 anos
8202,2015.0,De 6 a 10 anos
8203,2008.0,De 11 a 16 anos
8204,2009.0,De 11 a 16 anos
8205,2004.0,Acima de 17 anos
8206,2017.0,De 0 a 5 anos
8207,2010.0,De 6 a 10 anos
8208,2012.0,De 6 a 10 anos
8209,1990.0,Acima de 17 anos
8210,2010.0,De 11 a 16 anos
8211,,
8212,,
8213,1966.0,Acima de 17 anos
8214,2018.0,De 0 a 5 anos
8215,2013.0,De 6 a 10 anos
8216,,
8217,,
8218,1992.0,Acima de 17 anos
8219,1995.0,Acima de 17 anos
8220,,
8221,2017.0,De 0 a 5 anos
8222,2001.0,Acima de 17 anos
8223,,
8224,2016.0,De 0 a 5 anos
8225,1981.0,Acima de 17 anos
8226,2008.0,De 11 a 16 anos
8227,1996.0,Acima de 17 anos
8228,2018.0,De 0 a 5 anos
8229,2009.0,De 11 a 16 anos
8230,1972.0,Acima de 17 anos
8231,2006.0,De 11 a 16 anos
8232,2013.0,De 6 a 10 anos
8233,1995.0,Acima de 17 anos
8234,2006.0,De 11 a 16 anos
8235,2018.0,De 0 a 5 anos
8236,1991.0,Acima de 17 anos
8237,2018.0,De 0 a 5 anos
8238,2010.0,De 11 a 16 anos
8239,1995.0,Acima de 17 anos
8240,2014.0,De 6 a 10 anos
8241,2014.0,De 6 a 10 anos
8242,2005.0,De 11 a 16 anos
8243,1984.0,Acima de 17 anos
8244,1968.0,Acima de 17 anos
8245,2003.0,Acima de 17 anos
8246,1997.0,Acima de 17 anos
8247,1993.0,Acima de 17 anos
8248,2008.0,De 11 a 16 anos
8249,,
8250,1997.0,Acima de 17 anos
8251,,
8252,2004.0,Acima de 17 anos
8253,,
8254,,
8255,,
8256,2006.0,De 11 a 16 anos
8257,,
8258,2018.0,De 0 a 5 anos
8259,,
8260,,
8261,1978.0,Acima de 17 anos
8262,2013.0,De 6 a 10 anos
8263,2006.0,De 11 a 16 anos
8264,,
8265,2009.0,De 11 a 16 anos
8266,,
8267,2009.0,De 11 a 16 anos
8268,2012.0,De 6 a 10 anos
8269,1989.0,Acima de 17 anos
8270,2017.0,De 0 a 5 anos
8271,2017.0,De 0 a 5 anos
8272,2018.0,De 0 a 5 anos
8273,1995.0,Acima de 17 anos
8274,1991.0,Acima de 17 anos
8275,2006.0,De 11 a 16 anos
8276,2013.0,De 6 a 10 anos
8277,2009.0,De 11 a 16 anos
8278,2016.0,De 0 a 5 anos
8279,2019.0,De 0 a 5 anos
8280,1971.0,Acima de 17 anos
8281,2009.0,De 11 a 16 anos
8282,1988.0,Acima de 17 anos
8283,2015.0,De 0 a 5 anos
8284,2000.0,Acima de 17 anos
8285,1999.0,Acima de 17 anos
8286,2017.0,De 0 a 5 anos
8287,2011.0,De 6 a 10 anos
8288,2010.0,De 6 a 10 anos
8289,,
8290,,
8291,,
8292,2011.0,De 6 a 10 anos
8293,2006.0,De 11 a 16 anos
8294,2007.0,De 11 a 16 anos
8295,2016.0,De 0 a 5 anos
8296,,
8297,1993.0,Acima de 17 anos
8298,2007.0,De 11 a 16 anos
8299,2007.0,De 11 a 16 anos
8300,2019.0,De 0 a 5 anos
8301,2016.0,De 0 a 5 anos
8302,1997.0,Acima de 17 anos
8303,2000.0,Acima de 17 anos
8304,2019.0,De 0 a 5 anos
8305,1982.0,Acima de 17 anos
8306,1982.0,Acima de 17 anos
8307,2018.0,De 0 a 5 anos
8308,2004.0,Acima de 17 anos
8309,2010.0,De 6 a 10 anos
8310,2012.0,De 6 a 10 anos
8311,2018.0,De 0 a 5 anos
8312,2010.0,De 6 a 10 anos
8313,2018.0,De 0 a 5 anos
8314,2011.0,De 6 a 10 anos
8315,2012.0,De 6 a 10 anos
8316,2017.0,De 0 a 5 anos
8317,1993.0,Acima de 17 anos
8318,,
8319,2016.0,De 0 a 5 anos
8320,1995.0,Acima de 17 anos
8321,2001.0,Acima de 17 anos
8322,1988.0,Acima de 17 anos
8323,2016.0,De 0 a 5 anos
8324,2007.0,De 11 a 16 anos
8325,1978.0,Acima de 17 anos
8326,2000.0,Acima de 17 anos
8327,2013.0,De 6 a 10 anos
8328,2019.0,De 0 a 5 anos
8329,1971.0,Acima de 17 anos
8330,2013.0,De 6 a 10 anos
8331,2013.0,De 6 a 10 anos
8332,1991.0,Acima de 17 anos
8333,,
8334,2016.0,De 0 a 5 anos
8335,2014.0,De 6 a 10 anos
8336,1998.0,Acima de 17 anos
8337,2009.0,De 11 a 16 anos
8338,2012.0,De 6 a 10 anos
8339,1991.0,Acima de 17 anos
8340,2011.0,De 6 a 10 anos
8341,2011.0,De 6 a 10 anos
8342,2017.0,De 0 a 5 anos
8343,2009.0,De 11 a 16 anos
8344,2013.0,De 6 a 10 anos
8345,2018.0,De 0 a 5 anos
8346,2017.0,De 0 a 5 anos
8347,2007.0,De 11 a 16 anos
8348,2008.0,De 11 a 16 anos
8349,2005.0,De 11 a 16 anos
8350,1997.0,Acima de 17 anos
8351,1966.0,Acima de 17 anos
8352,2016.0,De 0 a 5 anos
8353,2019.0,De 0 a 5 anos
8354,2002.0,Acima de 17 anos
8355,2012.0,De 6 a 10 anos
8356,2007.0,De 11 a 16 anos
8357,2003.0,Acima de 17 anos
8358,2000.0,Acima de 17 anos
8359,2014.0,De 6 a 10 anos
8360,2017.0,De 0 a 5 anos
8361,2017.0,De 0 a 5 anos
8362,1988.0,Acima de 17 anos
8363,1995.0,Acima de 17 anos
8364,1998.0,Acima de 17 anos
8365,2019.0,De 0 a 5 anos
8366,2016.0,De 0 a 5 anos
8367,2008.0,De 11 a 16 anos
8368,2018.0,De 0 a 5 anos
8369,2011.0,De 6 a 10 anos
8370,2000.0,Acima de 17 anos
8371,1998.0,Acima de 17 anos
8372,2017.0,De 0 a 5 anos
8373,2011.0,De 6 a 10 anos
8374,2012.0,De 6 a 10 anos
8375,2007.0,De 11 a 16 anos
8376,1983.0,Acima de 17 anos
8377,2019.0,De 0 a 5 anos
8378,2016.0,De 0 a 5 anos
8379,2008.0,De 11 a 16 anos
8380,2018.0,De 0 a 5 anos
8381,1990.0,Acima de 17 anos
8382,1998.0,Acima de 17 anos
8383,,
8384,,
8385,2010.0,De 11 a 16 anos
8386,2003.0,Acima de 17 anos
8387,,
8388,,
8389,2014.0,De 6 a 10 anos
8390,2006.0,De 11 a 16 anos
8391,2015.0,De 6 a 10 anos
8392,1994.0,Acima de 17 anos
8393,2017.0,De 0 a 5 anos
8394,2008.0,De 11 a 16 anos
8395,2009.0,De 11 a 16 anos
8396,2014.0,De 6 a 10 anos
8397,2016.0,De 0 a 5 anos
8398,2013.0,De 6 a 10 anos
8399,1996.0,Acima de 17 anos
8400,2006.0,De 11 a 16 anos
8401,1992.0,Acima de 17 anos
8402,2009.0,De 11 a 16 anos
8403,2017.0,De 0 a 5 anos
8404,2012.0,De 6 a 10 anos
8405,1998.0,Acima de 17 anos
8406,2013.0,De 6 a 10 anos
8407,2016.0,De 0 a 5 anos
8408,2012.0,De 6 a 10 anos
8409,2014.0,De 6 a 10 anos
8410,1995.0,Acima de 17 anos
8411,2012.0,De 6 a 10 anos
8412,2011.0,De 6 a 10 anos
8413,1981.0,Acima de 17 anos
8414,2006.0,De 11 a 16 anos
8415,2012.0,De 6 a 10 anos
8416,2016.0,De 0 a 5 anos
8417,2009.0,De 11 a 16 anos
8418,2015.0,De 6 a 10 anos
8419,2004.0,Acima de 17 anos
8420,2016.0,De 0 a 5 anos
8421,2000.0,Acima de 17 anos
8422,2017.0,De 0 a 5 anos
8423,2012.0,De 6 a 10 anos
8424,2002.0,Acima de 17 anos
8425,2014.0,De 6 a 10 anos
8426,2001.0,Acima de 17 anos
8427,1988.0,Acima de 17 anos
8428,2012.0,De 6 a 10 anos
8429,2004.0,Acima de 17 anos
8430,2008.0,De 11 a 16 anos
8431,2007.0,De 11 a 16 anos
8432,2015.0,De 6 a 10 anos
8433,2006.0,De 11 a 16 anos
8434,2011.0,De 6 a 10 anos
8435,2000.0,Acima de 17 anos
8436,2008.0,De 11 a 16 anos
8437,2000.0,Acima de 17 anos
8438,2017.0,De 0 a 5 anos
8439,2012.0,De 6 a 10 anos
8440,1991.0,Acima de 17 anos
8441,2002.0,Acima de 17 anos
8442,2017.0,De 0 a 5 anos
8443,2019.0,De 0 a 5 anos
8444,1996.0,Acima de 17 anos
8445,2017.0,De 0 a 5 anos
8446,,
8447,,
8448,1998.0,Acima de 17 anos
8449,2012.0,De 6 a 10 anos
8450,,
8451,2013.0,De 6 a 10 anos
8452,2019.0,De 0 a 5 anos
8453,1983.0,Acima de 17 anos
8454,2020.0,De 0 a 5 anos
8455,2016.0,De 0 a 5 anos
8456,,
8457,2008.0,De 11 a 16 anos
8458,2009.0,De 11 a 16 anos
8459,,
8460,,
8461,2012.0,De 6 a 10 anos
8462,2013.0,De 6 a 10 anos
8463,2011.0,De 6 a 10 anos
8464,,
8465,2009.0,De 11 a 16 anos
8466,1998.0,Acima de 17 anos
8467,,
8468,1986.0,Acima de 17 anos
8469,2017.0,De 0 a 5 anos
8470,1987.0,Acima de 17 anos
8471,2010.0,De 11 a 16 anos
8472,2002.0,Acima de 17 anos
8473,2013.0,De 6 a 10 anos
8474,2010.0,De 11 a 16 anos
8475,1993.0,Acima de 17 anos
8476,1989.0,Acima de 17 anos
8477,1966.0,Acima de 17 anos
8478,,
8479,2004.0,Acima de 17 anos
8480,2019.0,De 0 a 5 anos
8481,2019.0,De 0 a 5 anos
8482,2017.0,De 0 a 5 anos
8483,1996.0,Acima de 17 anos
8484,2012.0,De 6 a 10 anos
8485,1992.0,Acima de 17 anos
8486,1981.0,Acima de 17 anos
8487,,
8488,2004.0,De 11 a 16 anos
8489,1991.0,Acima de 17 anos
8490,1991.0,Acima de 17 anos
8491,2007.0,De 11 a 16 anos
8492,2011.0,De 6 a 10 anos
8493,2007.0,De 11 a 16 anos
8494,2012.0,De 6 a 10 anos
8495,2008.0,De 11 a 16 anos
8496,2018.0,De 0 a 5 anos
8497,2007.0,De 11 a 16 anos
8498,1993.0,Acima de 17 anos
8499,2012.0,De 6 a 10 anos
8500,2013.0,De 6 a 10 anos
8501,1983.0,Acima de 17 anos
8502,1979.0,Acima de 17 anos
8503,2011.0,De 6 a 10 anos
8504,1979.0,Acima de 17 anos
8505,2014.0,De 6 a 10 anos
8506,2014.0,De 6 a 10 anos
8507,1984.0,Acima de 17 anos
8508,1983.0,Acima de 17 anos
8509,2016.0,De 0 a 5 anos
8510,1991.0,Acima de 17 anos
8511,2011.0,De 6 a 10 anos
8512,2004.0,Acima de 17 anos
8513,2016.0,De 0 a 5 anos
8514,1999.0,Acima de 17 anos
8515,2018.0,De 0 a 5 anos
8516,1974.0,Acima de 17 anos
8517,2017.0,De 0 a 5 anos
8518,2013.0,De 6 a 10 anos
8519,2002.0,Acima de 17 anos
8520,2019.0,De 0 a 5 anos
8521,,
8522,1997.0,Acima de 17 anos
8523,2019.0,De 0 a 5 anos
8524,2002.0,Acima de 17 anos
8525,2008.0,De 11 a 16 anos
8526,2014.0,De 6 a 10 anos
8527,2000.0,Acima de 17 anos
8528,2018.0,De 0 a 5 anos
8529,2001.0,Acima de 17 anos
8530,1978.0,Acima de 17 anos
8531,2000.0,Acima de 17 anos
8532,2017.0,De 0 a 5 anos
8533,2010.0,De 11 a 16 anos
8534,,
8535,,
8536,2011.0,De 6 a 10 anos
8537,2015.0,De 0 a 5 anos
8538,2011.0,De 6 a 10 anos
8539,,
8540,2019.0,De 0 a 5 anos
8541,2016.0,De 0 a 5 anos
8542,2015.0,De 0 a 5 anos
8543,2020.0,De 0 a 5 anos
8544,2010.0,De 11 a 16 anos
8545,2012.0,De 6 a 10 anos
8546,1995.0,Acima de 17 anos
8547,2008.0,De 11 a 16 anos
8548,2018.0,De 0 a 5 anos
8549,2003.0,Acima de 17 anos
8550,2001.0,Acima de 17 anos
8551,2014.0,De 6 a 10 anos
8552,2011.0,De 6 a 10 anos
8553,,
8554,2007.0,De 11 a 16 anos
8555,2000.0,Acima de 17 anos
8556,2002.0,Acima de 17 anos
8557,1998.0,Acima de 17 anos
8558,2011.0,De 6 a 10 anos
8559,2017.0,De 0 a 5 anos
8560,2017.0,De 0 a 5 anos
8561,1992.0,Acima de 17 anos
8562,,
8563,2003.0,Acima de 17 anos
8564,2004.0,Acima de 17 anos
8565,1993.0,Acima de 17 anos
8566,1994.0,Acima de 17 anos
8567,1996.0,Acima de 17 anos
8568,2019.0,De 0 a 5 anos
8569,2010.0,De 11 a 16 anos
8570,2019.0,De 0 a 5 anos
8571,2018.0,De 0 a 5 anos
8572,2017.0,De 0 a 5 anos
8573,2004.0,Acima de 17 anos
8574,2016.0,De 0 a 5 anos
8575,2019.0,De 0 a 5 anos
8576,2002.0,Acima de 17 anos
8577,2010.0,De 11 a 16 anos
8578,2004.0,Acima de 17 anos
8579,2016.0,De 0 a 5 anos
8580,2016.0,De 0 a 5 anos
8581,1971.0,Acima de 17 anos
8582,2013.0,De 6 a 10 anos
8583,1992.0,Acima de 17 anos
8584,1994.0,Acima de 17 anos
8585,2009.0,De 11 a 16 anos
8586,2006.0,De 11 a 16 anos
8587,1969.0,Acima de 17 anos
8588,2017.0,De 0 a 5 anos
8589,1999.0,Acima de 17 anos
8590,2015.0,De 6 a 10 anos
8591,2016.0,De 0 a 5 anos
8592,1988.0,Acima de 17 anos
8593,2013.0,De 6 a 10 anos
8594,,
8595,1986.0,Acima de 17 anos
8596,2009.0,De 11 a 16 anos
8597,1984.0,Acima de 17 anos
8598,2018.0,De 0 a 5 anos
8599,1993.0,Acima de 17 anos
8600,2006.0,De 11 a 16 anos
8601,,
8602,2012.0,De 6 a 10 anos
8603,2003.0,Acima de 17 anos
8604,2000.0,Acima de 17 anos
8605,1990.0,Acima de 17 anos
8606,2011.0,De 6 a 10 anos
8607,2018.0,De 0 a 5 anos
8608,2018.0,De 0 a 5 anos
8609,1997.0,Acima de 17 anos
8610,2016.0,De 0 a 5 anos
8611,1977.0,Acima de 17 anos
8612,2019.0,De 0 a 5 anos
8613,2008.0,De 11 a 16 anos
8614,2012.0,De 6 a 10 anos
8615,2014.0,De 6 a 10 anos
8616,2010.0,De 11 a 16 anos
8617,2017.0,De 0 a 5 anos
8618,2019.0,De 0 a 5 anos
8619,2003.0,Acima de 17 anos
8620,1999.0,Acima de 17 anos
8621,1967.0,Acima de 17 anos
8622,2016.0,De 0 a 5 anos
8623,1993.0,Acima de 17 anos
8624,2002.0,Acima de 17 anos
8625,2020.0,De 0 a 5 anos
8626,2005.0,De 11 a 16 anos
8627,2012.0,De 6 a 10 anos
8628,1981.0,Acima de 17 anos
8629,1978.0,Acima de 17 anos
8630,2018.0,De 0 a 5 anos
8631,,
8632,2020.0,De 0 a 5 anos
8633,2019.0,De 0 a 5 anos
8634,2014.0,De 6 a 10 anos
8635,2019.0,De 0 a 5 anos
8636,2001.0,Acima de 17 anos
8637,1996.0,Acima de 17 anos
8638,2019.0,De 0 a 5 anos
8639,1995.0,Acima de 17 anos
8640,2019.0,De 0 a 5 anos
8641,1998.0,Acima de 17 anos
8642,2017.0,De 0 a 5 anos
8643,2019.0,De 0 a 5 anos
8644,2001.0,Acima de 17 anos
8645,1995.0,Acima de 17 anos
8646,2000.0,Acima de 17 anos
8647,2019.0,De 0 a 5 anos
8648,2014.0,De 6 a 10 anos
8649,2017.0,De 0 a 5 anos
8650,,
8651,2018.0,De 0 a 5 anos
8652,2008.0,De 11 a 16 anos
8653,2020.0,De 0 a 5 anos
8654,2010.0,De 11 a 16 anos
8655,2016.0,De 0 a 5 anos
8656,2019.0,De 0 a 5 anos
8657,1999.0,Acima de 17 anos
8658,1996.0,Acima de 17 anos
8659,2010.0,De 6 a 10 anos
8660,1996.0,Acima de 17 anos
8661,2017.0,De 0 a 5 anos
8662,2004.0,Acima de 17 anos
8663,2000.0,Acima de 17 anos
8664,2016.0,De 0 a 5 anos
8665,2002.0,Acima de 17 anos
8666,2018.0,De 0 a 5 anos
8667,2008.0,De 11 a 16 anos
8668,1979.0,Acima de 17 anos
8669,2016.0,De 0 a 5 anos
8670,2001.0,Acima de 17 anos
8671,2008.0,De 11 a 16 anos
8672,2013.0,De 6 a 10 anos
8673,1998.0,Acima de 17 anos
8674,2018.0,De 0 a 5 anos
8675,1966.0,Acima de 17 anos
8676,2016.0,De 0 a 5 anos
8677,2008.0,De 11 a 16 anos
8678,2007.0,De 11 a 16 anos
8679,2004.0,Acima de 17 anos
8680,2013.0,De 6 a 10 anos
8681,,
8682,2008.0,De 11 a 16 anos
8683,2009.0,De 11 a 16 anos
8684,2010.0,De 6 a 10 anos
8685,2011.0,De 6 a 10 anos
8686,2018.0,De 0 a 5 anos
8687,2006.0,De 11 a 16 anos
8688,2010.0,De 11 a 16 anos
8689,2012.0,De 6 a 10 anos
8690,2018.0,De 0 a 5 anos
8691,1993.0,Acima de 17 anos
8692,2011.0,De 6 a 10 anos
8693,2016.0,De 0 a 5 anos
8694,2012.0,De 6 a 10 anos
8695,2007.0,De 11 a 16 anos
8696,2015.0,De 6 a 10 anos
8697,2017.0,De 0 a 5 anos
8698,2017.0,De 0 a 5 anos
8699,2020.0,De 0 a 5 anos
8700,,
8701,2001.0,Acima de 17 anos
8702,,
8703,,
8704,2001.0,Acima de 17 anos
8705,2014.0,De 6 a 10 anos
8706,1983.0,Acima de 17 anos
8707,1998.0,Acima de 17 anos
8708,1990.0,Acima de 17 anos
8709,2001.0,Acima de 17 anos
8710,2017.0,De 0 a 5 anos
8711,,
8712,,
8713,,
8714,2004.0,Acima de 17 anos
8715,2005.0,De 11 a 16 anos
8716,2016.0,De 0 a 5 anos
8717,1998.0,Acima de 17 anos
8718,2019.0,De 0 a 5 anos
8719,1970.0,Acima de 17 anos
8720,2009.0,De 11 a 16 anos
8721,2010.0,De 11 a 16 anos
8722,2016.0,De 0 a 5 anos
8723,,
8724,2012.0,De 6 a 10 anos
8725,2019.0,De 0 a 5 anos
8726,2006.0,De 11 a 16 anos
8727,2008.0,De 11 a 16 anos
8728,2017.0,De 0 a 5 anos
